10,3718,,,PST,VDC,m/s,degtrue,deg,m/s,m/s,m/s,m/s,m/s,m/s,degtrue,deg,m/s,m/s,m/s,m/s,m/s,deg C
10,3718,2007,2,410,12.02,3.78,228.7,13,4.633,.605,3.761,4.664,.588,2.31,230.3,18.93,3.409,.654,2.175,3.366,.82,1.902
10,3718,2007,2,420,12.04,4.912,243.7,5.309,5.551,.334,4.94,5.651,.346,3.533,230.9,7.45,5.398,.782,3.527,5.412,.82,.888
10,3718,2007,2,430,12.03,3.761,254.4,11.86,4.939,.662,3.742,4.883,.692,2.293,247.7,43.52,4.633,1.218,2.125,4.584,1.443,1.218
10,3718,2007,2,440,12.04,3.445,259.9,7.21,4.939,.535,3.474,5.023,.533,3.607,240.3,10.66,4.174,.335,3.628,4.163,.364,2.698
10,3718,2007,2,450,12.04,3.554,251.2,4.654,4.48,.339,3.593,4.632,.353,3.781,238.6,8.47,4.48,.292,3.815,4.386,.295,3.926
10,3718,2007,2,500,12.04,3.281,247.1,9.95,4.327,.479,3.301,4.357,.479,3.27,234.8,11.02,4.327,.392,3.295,4.356,.424,4.63
10,3718,2007,2,510,12.04,3.218,241.4,9.96,5.551,.706,3.254,6.032,.74,3.308,232.5,11.76,5.704,.817,3.273,5.784,.809,5.037
10,3718,2007,2,520,12.05,4.407,259.1,7.69,5.857,.831,4.453,5.752,.809,3.563,257.2,8.19,4.633,.601,3.637,4.897,.651,5.276
10,3718,2007,2,530,12.05,6.158,266.9,4.137,6.928,.491,6.163,7.56,.512,5.385,269.8,8.38,6.622,.748,5.496,6.99,.773,5.261
10,3718,2007,2,540,12.06,5.884,261.7,8.55,7.54,.776,5.864,7.51,.798,4.518,280.5,15.11,6.316,.821,4.585,6.729,.962,3.619
10,3718,2007,2,550,12.05,5.016,262,8.42,7.85,.83,5.05,8.17,.91,2.917,283.8,19.87,5.398,1.109,2.849,5.571,1.238,2.592
10,3718,2007,2,600,12.03,2.997,285.1,12.07,4.939,.771,3,5.463,.772,1.249,28.03,44.38,2.032,.444,.933,1.971,.602,1.533
10,3718,2007,2,610,12.03,2.664,322.7,29.83,4.939,.686,2.628,4.806,.728,2.181,31.22,40.02,5.398,.97,2.117,6.241,1.087,2.157
10,3718,2007,2,620,12.04,4.657,302.8,11.75,6.928,.996,4.647,7.09,1.041,3.687,326.9,13.64,4.786,.727,3.296,5.143,.757,3.184
10,3718,2007,2,630,12.05,4.674,283.2,14.28,6.01,.572,4.661,6.065,.635,3.229,303.6,18.52,4.633,.543,3.087,4.874,.609,3.014
10,3718,2007,2,640,12.04,4.4,257.9,11.25,6.01,.73,4.433,6.182,.82,2.677,273.9,16.43,3.868,.559,2.681,4.43,.601,3.796
10,3718,2007,2,650,12.04,3.13,281.1,16.23,4.633,.616,3.171,4.974,.647,2.692,317,18.03,3.715,.436,2.402,3.92,.586,2.703
10,3718,2007,2,700,12.05,4.346,322.5,30.67,6.469,.854,4.255,6.351,.833,3.795,342.7,21.08,5.704,.871,3.581,5.669,.921,1.74
10,3718,2007,2,710,11.81,5.027,316.2,26.18,10.14,1.458,-9999,-9999,-9999,3.465,331.1,35.47,7.23,1.444,3.266,6.843,1.578,1.095
10,3718,2007,2,720,11.8,6.472,258.6,25.92,9.07,.998,6.491,9.33,1.121,4.94,274.4,43.07,7.54,1.073,4.921,8.44,1.166,2.697
10,3718,2007,2,730,11.8,5.064,231.4,20.63,8,1.437,5.124,8.14,1.508,3.076,224.3,26.29,6.316,1.445,2.991,7.11,1.561,3.344
10,3718,2007,2,740,11.79,4.711,271.9,45.22,10.45,2.155,4.786,11.57,2.365,3.153,316.5,47.58,6.163,.799,2.954,7.17,.87,2.223
10,3718,2007,2,750,11.79,5.931,295.6,16.2,9.22,1.34,5.848,9.31,1.426,5.07,305.9,13.09,7.85,1.364,5.052,8.84,1.534,3.925
10,3718,2007,2,800,11.79,6.696,263.8,17.49,10.91,1.256,6.735,11.66,1.331,5.472,271,19.46,7.23,.855,5.529,7.48,.886,3.667
10,3718,2007,2,810,11.91,6.635,259.5,14.37,9.83,1.841,6.661,10.12,1.842,5.033,268.3,20.26,6.775,.897,5.087,7.12,.935,3.344
10,3718,2007,2,820,12.05,7.32,272.2,7.62,9.07,.908,7.33,9.24,.946,5.809,276.2,9.41,7.54,.687,5.9,7.76,.697,4.613
10,3718,2007,2,830,12.07,6.33,276.6,5.502,7.85,.59,6.347,7.85,.597,5.401,283.5,11.81,6.469,.453,5.499,6.691,.486,3.818
10,3718,2007,2,840,12.07,5.183,256.7,6.512,5.857,.374,5.222,5.797,.374,4.555,246.4,8.83,5.398,.341,4.594,5.498,.355,3.474
10,3718,2007,2,850,12.09,5.77,268.4,6.834,7.08,.555,5.784,6.964,.564,4.559,260,7.49,6.01,.514,4.653,6.237,.583,4.447
10,3718,2007,2,900,12.11,7.29,262,14,13.2,1.803,7.25,12.9,1.904,6.667,265.3,20.88,11.21,1.532,6.771,11.79,1.674,6.405
10,3718,2007,2,910,12.15,5.769,287.7,10.01,7.54,.839,5.765,8.34,.926,5.384,298.8,13.42,7.23,.971,5.4,7.41,1.06,7.53
10,3718,2007,2,920,12.23,4.474,288.1,12.82,5.857,.885,4.472,5.99,.881,3.352,273,18.43,4.633,.647,3.378,4.732,.697,6.661
10,3718,2007,2,930,12.33,3.114,258.8,13.37,4.021,.459,3.174,4.52,.495,2.625,238.3,11.05,3.715,.423,2.589,3.86,.463,6.972
10,3718,2007,2,940,12.39,4.67,257.2,7.38,6.775,1.051,4.705,6.922,1.039,3.695,242.7,11.62,5.398,.613,3.72,5.778,.661,7.22
10,3718,2007,2,950,12.36,8,258.8,2.213,8.76,.34,8.06,8.79,.337,6.203,260.5,4.805,7.54,.632,6.33,7.85,.694,7.52
10,3718,2007,2,1000,12.35,6.54,258.4,8.01,8.61,.838,6.596,8.82,.865,5.76,253.2,10.07,7.08,.635,5.856,7.41,.71,7.46
10,3718,2007,2,1010,12.42,6.236,252.3,6.577,10.75,.789,6.289,10.75,.826,5.652,248.9,7.56,8,.691,5.724,8.63,.74,8.39
10,3718,2007,2,1020,12.5,6.205,271.5,8.74,8,.571,6.216,7.72,.562,5.727,270.7,5.904,7.08,.609,5.871,7.33,.66,9.38
10,3718,2007,2,1030,12.55,5.592,278.3,5.382,6.163,.244,5.601,6.156,.272,5.101,275.5,5.008,5.857,.433,5.211,6.045,.458,8.96
10,3718,2007,2,1040,12.51,5.166,268.1,7.98,6.163,.482,5.172,6.162,.486,4.349,260.7,8.44,5.092,.432,4.422,5.243,.439,8.34
10,3718,2007,2,1050,12.48,5.001,253.7,11.19,6.622,.565,5.007,6.86,.611,4.208,252.7,8.19,5.551,.494,4.266,5.613,.509,8.98
10,3718,2007,2,1100,12.48,6.827,241.2,5.111,8.46,.585,6.872,9.04,.674,5.88,240.4,6.84,7.69,.659,5.892,8.22,.686,9.57
10,3718,2007,2,1110,12.52,7.59,234,5.941,10.14,.924,7.56,10.96,1.036,6.44,235.1,5.38,8.3,.707,6.473,9.16,.8,10.22
10,3718,2007,2,1120,12.55,11.22,234,7.27,14.73,1.659,11.2,14.7,1.676,9.34,236.6,7.68,13.2,1.485,9.57,14.9,1.73,12.04
10,3718,2007,2,1130,12.59,8.92,247.4,11.13,15.95,2.138,8.99,17.03,2.411,7.76,252.2,9.87,14.27,1.754,7.89,16.01,1.94,11.79
10,3718,2007,2,1140,12.63,14.55,228,5.077,17.49,1.167,14.59,17.75,1.342,13.38,229.2,6.288,16.26,1.207,13.48,16.95,1.444,13.23
10,3718,2007,2,1150,12.66,14.66,223.7,5.051,21.46,1.887,14.51,21.27,1.834,13.11,224.4,6.156,18.25,1.883,13.25,19.29,2.055,13.07
10,3718,2007,2,1200,12.64,18.46,223.3,4.401,21.92,1.48,18.32,22.72,1.79,17.19,225,5.703,21.46,1.47,17.24,21.39,1.705,13.42
10,3718,2007,2,1210,12.59,18.45,222.1,4.513,21.92,1.546,18.46,22.92,1.686,16.99,223.2,4.971,20.55,1.443,17.05,20.6,1.678,13.32
10,3718,2007,2,1220,12.58,17.21,219.3,3.519,21.46,1.39,17.08,22.02,1.549,15.7,220.5,4.237,20.7,1.709,15.66,20.73,1.887,13.06
10,3718,2007,2,1230,12.61,16.41,219.7,4.088,20.09,1.171,16.39,21.71,1.428,14.85,221.3,4.642,17.94,1.282,14.81,19.76,1.595,12.96
10,3718,2007,2,1240,12.63,17.63,219.3,3.743,21.16,1.294,17.54,21.2,1.449,16.07,220,4.571,19.32,1.324,16.06,19.91,1.521,13.18
10,3718,2007,2,1250,12.61,16.95,216.2,2.97,19.78,1.15,16.81,20.02,1.287,15.22,216,4.376,18.86,1.345,15.16,19.29,1.507,13.06
10,3718,2007,2,1300,12.61,16.39,212.5,3.498,18.25,.908,16.15,18.41,1.008,14.54,211.5,5.359,17.18,1.064,14.31,17.3,1.209,12.59
10,3718,2007,2,1310,12.64,16.42,214.3,4.64,19.47,.978,16.32,20.18,1.227,14.67,214.8,6.035,18.4,1.435,14.58,18.61,1.52,12.79
10,3718,2007,2,1320,12.62,16.89,219.2,5.27,21.16,1.479,16.74,21.23,1.591,15.42,219.4,5.451,19.63,1.56,15.39,20.49,1.7,13.04
10,3718,2007,2,1330,12.57,17.7,221.8,5.343,22.07,1.559,17.63,22.84,1.853,16.35,221.5,6.458,21.46,1.827,16.4,21.48,1.969,13.68
10,3718,2007,2,1340,12.56,17.29,219.4,5.659,24.06,1.854,17.15,24.57,2.115,15.79,220.5,5.839,21.46,1.824,15.78,23.03,2.072,13.38
10,3718,2007,2,1350,12.57,17.79,224.3,6.111,23.3,1.868,17.77,24.42,2.116,16.72,225.6,6.159,23.45,1.976,16.89,23.24,2.192,13.89
10,3718,2007,2,1400,12.57,19.33,229.2,5.518,24.52,2.017,19.23,24.68,2.162,18.1,229.5,6.442,22.23,1.924,18.12,22.88,2.101,14.14
10,3718,2007,2,1410,12.58,18.03,227.4,5.419,20.85,1.456,18.11,22.31,1.802,16.77,228.6,5.54,20.09,1.541,16.8,21.72,1.823,14.1
10,3718,2007,2,1420,12.61,17.49,228.6,5.245,21.62,1.788,17.6,24.58,2.085,16.03,229.6,6.124,20.39,1.749,16.01,20.68,1.941,13.93
10,3718,2007,2,1430,12.61,18.52,228.5,5.004,23.45,1.806,18.46,23.92,2.127,17.23,228.9,5.332,21.62,2.074,17.21,22.64,2.203,13.99
10,3718,2007,2,1440,12.61,20.33,229.9,4.999,24.68,1.883,20.51,26.77,2.085,19.06,231.4,4.86,24.68,2.115,19.19,24.58,2.204,14.1
10,3718,2007,2,1450,12.72,20.85,231.7,4.937,24.98,1.666,20.94,25.59,1.964,19.37,233.7,5.281,22.38,1.584,19.5,23.48,1.899,14.35
10,3718,2007,2,1500,12.58,18.28,234.4,4.372,23.91,1.722,18.28,24.86,1.975,16.97,235.8,5.942,22.69,1.752,17.16,23.23,2.019,14.15
10,3718,2007,2,1510,12.51,17.37,237.6,5.545,24.22,2.161,17.35,24.77,2.228,15.97,239.3,5.513,22.84,2.318,16.26,23.85,2.682,13.85
10,3718,2007,2,1520,12.47,19.73,239.5,5.811,22.69,1.507,19.79,23.64,1.872,18.34,240.9,5.462,22.07,1.593,18.63,22.86,1.992,13.31
10,3718,2007,2,1530,12.47,18.48,240.5,5.829,22.84,1.834,18.48,24.36,2.036,17.26,241.8,6.447,22.23,2.25,17.62,23.83,2.485,12.84
10,3718,2007,2,1540,12.47,18.32,242.8,6.093,21.31,1.657,18.31,22.41,1.849,16.69,243.4,6.566,20.39,1.693,16.81,22.05,1.945,13.16
10,3718,2007,2,1550,12.47,17.94,240.6,5.817,21.46,1.335,17.87,21.62,1.567,16.41,241.7,5.636,19.32,1.446,16.69,20.44,1.628,12.99
10,3718,2007,2,1600,12.45,17.34,240.3,4.685,19.47,1.065,17.34,20.29,1.241,15.86,240,4.977,18.71,1.203,16.05,19.2,1.407,12.86
10,3718,2007,2,1610,12.42,16.07,245.3,4.65,19.93,1.141,16.2,21.46,1.367,14.27,246.4,4.822,18.56,1.135,14.53,21.79,1.451,12.23
10,3718,2007,2,1620,12.42,17.26,240.8,4.344,20.55,1.597,17.34,21.46,1.845,15.79,243.2,5.499,19.63,1.699,16.09,20.85,2.002,12.48
10,3718,2007,2,1630,12.4,19.4,238.2,4.233,23.6,1.753,19.38,23.85,1.999,18.19,239.5,4.954,22.53,1.753,18.46,24.3,2.049,12.84
10,3718,2007,2,1640,12.4,17.18,235.3,4.101,20.24,1.253,17.25,21.17,1.41,15.77,237.1,4.706,19.78,1.461,16.03,20.7,1.702,12.11
10,3718,2007,2,1650,12.39,15.57,235.7,4.109,18.86,1.333,15.58,18.97,1.367,14.46,236.9,4.659,18.25,1.374,14.56,18.56,1.527,12.24
10,3718,2007,2,1700,12.39,16.11,232.4,5.521,19.63,1.24,16.09,19.72,1.387,14.94,233.9,6.305,17.94,1.304,15.07,18.95,1.528,12.2
10,3718,2007,2,1710,12.38,14.9,236.2,4.024,17.33,1.008,14.97,17.87,1.14,13.7,236.3,4.681,17.18,1.222,13.94,17.85,1.275,11.93
10,3718,2007,2,1720,12.38,14.73,236.2,4.742,17.49,1.038,14.78,18.2,1.216,13.69,237.3,4.312,16.87,1.176,13.86,17.38,1.337,11.77
10,3718,2007,2,1730,12.38,14.16,238.6,4.593,16.72,1.246,14.22,17.68,1.372,12.75,239.1,4.645,14.73,1.096,13.03,15.6,1.283,11.71
10,3718,2007,2,1740,12.37,14.08,234.9,5.269,16.26,.933,14.08,16.4,1.04,12.75,235.9,5.932,15.5,1.235,12.85,15.71,1.415,11.72
10,3718,2007,2,1750,12.37,13.15,240.6,4.055,15.5,1.003,13.17,15.95,1.092,11.97,241.7,4.82,15.5,1.047,12.23,16.05,1.113,11.44
10,3718,2007,2,1800,12.36,13.3,238.9,5.444,15.34,1.077,13.37,16.67,1.202,12.14,239.3,5.654,14.73,1.148,12.46,15.92,1.265,11.48
10,3718,2007,2,1810,12.36,13.43,240.4,2.935,15.65,.888,13.51,16.57,1.018,12.2,240,4.306,15.04,1.113,12.39,15.47,1.241,11.66
10,3718,2007,2,1820,12.36,12.26,240.5,3.897,14.12,.751,12.32,14.71,.866,11.16,240.1,5.336,13.66,.815,11.38,14.76,.947,11.35
10,3718,2007,2,1830,12.36,10.95,244.2,2.696,12.13,.554,11.02,12.6,.602,9.96,245.7,3.911,11.36,.754,10.08,12.04,.914,10.95
10,3718,2007,2,1840,12.35,8.88,276.5,7.49,10.6,.852,8.88,10.64,.934,7.64,277.5,6.378,8.76,.653,7.81,9.32,.754,9.4
10,3718,2007,2,1850,12.34,8.93,275.4,3.135,9.83,.459,8.94,9.9,.469,6.979,273.3,5.327,8.92,1.025,7.11,9.3,1.099,8.04
10,3718,2007,2,1900,12.34,8.89,278.1,3.869,9.53,.34,8.89,9.64,.353,7.21,277.5,3.629,7.85,.264,7.35,8.14,.348,7.58
10,3718,2007,2,1910,12.34,8.24,269.3,1.887,8.76,.278,8.24,8.99,.297,6.9,267.9,2.867,7.54,.328,7.05,7.95,.408,7.4
10,3718,2007,2,1920,12.34,7.65,267.9,2.702,8.3,.267,7.66,8.24,.264,6.52,266.6,2.255,7.08,.207,6.647,7.24,.255,7.68
10,3718,2007,2,1930,12.33,7.36,265.8,5.346,8.3,.605,7.36,8.37,.592,6.293,265.8,7.53,7.54,.833,6.423,7.8,.876,7.42
10,3718,2007,2,1940,12.33,6.52,259.3,1.152,6.928,.219,6.467,6.957,.217,5.395,254.1,3.128,6.163,.346,5.518,6.372,.36,6.928
10,3718,2007,2,1950,12.32,6.385,265.1,2.584,7.08,.349,6.295,7.15,.373,4.859,257.7,3.973,6.163,.623,4.983,6.474,.652,6.823
10,3718,2007,2,2000,12.32,5.956,262.5,4.513,6.316,.139,5.865,6.172,.146,4.704,256,4.22,5.398,.368,4.805,5.694,.409,6.787
10,3718,2007,2,2010,12.32,5.613,252.6,4.196,6.01,.159,5.508,6.053,.178,4.812,251.7,4.26,5.398,.295,4.898,5.544,.311,6.736
10,3718,2007,2,2020,12.32,5.676,247.4,3.102,6.01,.261,5.587,6.098,.275,5.009,246.8,2.97,5.551,.252,5.083,5.577,.259,6.889
10,3718,2007,2,2030,12.32,5.718,247.2,3.657,6.163,.195,5.638,6.21,.22,5.314,244.8,3.623,5.857,.202,5.372,5.826,.217,6.905
10,3718,2007,2,2040,12.31,5.857,250.6,4.984,6.316,.249,5.814,6.368,.274,5.547,248.1,5.131,6.163,.298,5.639,6.284,.318,7.03
10,3718,2007,2,2050,12.31,6.066,248.7,2.004,6.775,.272,6.059,6.936,.296,6.092,247.8,3.719,6.622,.229,6.193,6.805,.224,7.21
10,3718,2007,2,2100,12.31,6.375,242.8,2.008,6.928,.275,6.36,6.975,.29,6.079,242.5,2.305,6.622,.193,6.146,6.768,.227,7.24
10,3718,2007,2,2110,12.3,5.979,236.3,5.302,6.928,.804,5.918,6.872,.792,4.637,238.3,6.33,6.316,1.319,4.624,6.237,1.353,7.01
10,3718,2007,2,2120,12.3,6.264,227.8,5.224,8.3,.858,6.193,8.29,.927,4.29,229.9,9.65,6.469,.956,4.325,6.498,1.004,7.03
10,3718,2007,2,2130,12.3,6.84,231,3.683,8.3,.709,6.767,8.29,.767,5.086,233.2,4.804,6.622,.702,5.137,6.666,.773,7.26
10,3718,2007,2,2140,12.3,5.772,237.8,5.491,6.622,.736,5.688,6.793,.758,3.794,246.3,11.77,5.857,1.324,3.866,6.06,1.361,6.622
10,3718,2007,2,2150,12.3,6.07,251.7,4.204,6.469,.206,6.035,6.618,.23,5.037,255,3.819,6.01,.545,5.159,6.236,.568,6.487
10,3718,2007,2,2200,12.3,6.18,260.4,2.43,6.775,.279,6.158,6.96,.304,5.671,262.4,2.482,6.316,.315,5.797,6.61,.361,6.659
10,3718,2007,2,2210,12.29,5.566,265.9,4.535,6.469,.538,5.504,6.549,.559,5.172,266,3.251,5.857,.415,5.315,6.057,.44,6.933
10,3718,2007,2,2220,12.29,4.775,274.6,3.104,5.551,.27,4.714,5.39,.269,4.234,272.2,3.667,5.092,.585,4.335,5.198,.593,6.743
10,3718,2007,2,2230,12.29,4.657,277.1,1.766,5.704,.394,4.614,5.715,.397,3.867,271.6,2.396,4.786,.423,3.956,4.858,.428,6.299
10,3718,2007,2,2240,12.28,3.814,273.8,2.797,4.174,.127,3.765,4.088,.141,2.724,261,6.217,3.256,.286,2.797,3.447,.314,6.221
10,3718,2007,2,2250,12.27,3.257,266.4,4.939,3.715,.188,3.125,3.683,.22,2.022,242.3,10.57,2.95,.303,2.025,2.772,.304,6.173
10,3718,2007,2,2300,12.27,3.239,265.3,2.937,3.562,.153,3.093,3.532,.159,2.075,243,7.33,2.644,.231,2.111,2.675,.219,6.216
10,3718,2007,2,2310,12.26,3.232,266.6,2.594,3.562,.123,3.064,3.345,.125,2.513,248.7,4.8,2.95,.225,2.547,3.003,.237,6.072
10,3718,2007,2,2320,12.26,3.251,272.8,4.666,3.409,.129,3.054,3.25,.11,2.147,254.4,9.66,2.491,.198,2.182,2.573,.216,6.058
10,3718,2007,2,2330,12.26,3.317,275,3.479,3.715,.175,3.119,3.457,.18,2.251,253.2,9.87,2.95,.274,2.286,2.935,.288,6.028
10,3718,2007,2,2340,12.26,3.102,276.8,2.945,3.256,.13,2.881,3.074,.129,2.394,259.7,6.392,2.797,.224,2.462,2.908,.225,5.909
10,3718,2007,2,2350,12.26,3.618,280.8,3.662,4.174,.308,3.45,4.036,.332,2.588,269.8,2.56,3.103,.232,2.65,3.186,.227,5.851
10,3718,2007,2,2400,12.26,3.715,277.6,1.81,4.174,.224,3.55,4.166,.245,2.297,262.5,5.767,2.797,.199,2.369,2.864,.216,5.753
10,3718,2007,3,10,12.05,3.919,286.3,3.683,4.327,.136,3.759,4.144,.144,2.44,273.4,5.181,2.797,.216,2.51,3.015,.232,5.726
10,3718,2007,3,20,12.05,3.923,282.2,4.969,4.327,.25,3.805,4.327,.248,2.199,267.1,13.32,3.256,.479,2.264,3.256,.502,5.676
10,3718,2007,3,30,11.81,3.696,279.4,7.97,4.633,.56,3.558,4.622,.618,2.012,264,17.2,3.256,.609,2.007,3.585,.78,5.603
10,3718,2007,3,40,12.02,4.92,276,4.491,5.551,.51,4.845,5.625,.527,2.825,263.6,12.9,4.021,.43,2.894,4.234,.518,5.568
10,3718,2007,3,50,12.01,5.026,270.9,2.551,5.551,.258,4.94,5.544,.283,2.983,257.4,7.94,3.715,.331,3.095,3.993,.376,5.339
10,3718,2007,3,100,11.99,4.675,267.4,2.421,5.245,.277,4.587,5.093,.286,2.794,251.7,6.882,3.256,.206,2.873,3.526,.242,5.413
10,3718,2007,3,110,12.09,4.899,275.7,2.717,5.551,.297,4.838,5.677,.309,3.358,262.7,4.802,4.174,.274,3.445,4.213,.318,5.329
10,3718,2007,3,120,12.18,4.402,279.9,4.011,4.939,.303,4.315,4.813,.316,3.164,260.8,3.876,3.715,.208,3.273,3.826,.213,5.349
10,3718,2007,3,130,12.18,3.368,291.6,9.31,4.633,.417,3.186,4.526,.463,2.675,287.3,11.37,3.562,.429,2.763,3.816,.45,5.136
10,3718,2007,3,140,12.18,3.661,310,9.99,4.021,.298,3.432,3.946,.343,3.163,306,7.42,3.715,.199,3.126,3.929,.42,5.359
10,3718,2007,3,150,12.18,3.461,334.4,2.824,3.868,.19,3.188,3.665,.199,2.868,329,5.267,3.409,.196,2.447,3.162,.335,5.453
10,3718,2007,3,200,12.18,3.916,336.3,2.484,4.174,.153,3.664,4.073,.163,3.021,330,3.594,3.409,.154,2.614,3.16,.27,5.33
10,3718,2007,3,210,12.16,3.339,336.4,2.309,4.021,.298,3.02,3.703,.323,2.416,328.3,4.304,3.103,.294,2.016,2.774,.405,5.249
10,3718,2007,3,220,12.16,3.247,335.9,4.186,4.021,.434,2.91,3.734,.461,2.209,325.7,5.683,2.95,.301,1.843,2.679,.358,5.15
10,3718,2007,3,230,12.16,2.95,334.6,7.67,3.868,.324,2.558,3.782,.4,1.998,325.5,8.82,2.797,.308,1.693,2.565,.422,5.129
10,3718,2007,3,240,12.15,2.564,329.2,6.551,3.409,.312,2.065,3.188,.387,1.644,319.4,9.45,2.338,.307,1.273,2.079,.562,5.048
10,3718,2007,3,250,12.14,1.335,330.3,11.44,2.185,.362,.464,1.501,.317,.731,313.6,17.77,1.42,.333,.435,1.493,.273,4.995
10,3718,2007,3,300,12.14,1.445,325,6.243,2.491,.406,.537,2.067,.443,.691,285.4,13.29,1.573,.322,.482,1.597,.344,4.997
10,3718,2007,3,310,12.14,2.249,323.6,7.91,2.95,.434,1.525,2.767,.643,1.406,294.9,9.98,2.185,.325,1.298,2.213,.569,4.892
10,3718,2007,3,320,12.13,2.348,321.1,7.51,2.95,.339,1.74,2.663,.558,1.405,300,10.56,2.338,.418,1.191,2.414,.646,4.934
10,3718,2007,3,330,12.13,1.308,304.4,11.61,2.491,.566,.589,2.006,.464,.914,271.1,26.53,1.726,.418,.734,1.87,.51,4.865
10,3718,2007,3,340,12.13,.547,283.4,9.61,1.42,.308,.356,1.174,.075,.542,260.2,9.45,1.267,.242,.387,1.539,.185,4.632
10,3718,2007,3,350,12.13,.403,258,14.05,1.267,.176,.349,.349,0,.966,236.7,14.91,1.573,.308,.61,1.558,.436,4.507
10,3718,2007,3,400,12.13,.363,258.4,10.01,.808,.071,.349,.349,0,.827,231.4,.501,1.42,.316,.502,1.38,.334,4.326
10,3718,2007,3,410,12.13,.608,237.7,10.86,1.114,.25,.349,.349,0,1.259,220.7,10.4,1.879,.217,.981,1.845,.523,4.194
10,3718,2007,3,420,12.13,1.258,222.4,10.72,2.338,.605,.721,1.929,.573,1.982,197.8,6.941,2.95,.434,1.908,2.95,.569,4.254
10,3718,2007,3,430,12.12,1.284,228.1,11.6,1.726,.357,.544,1.43,.374,1.736,206,11.59,2.338,.201,1.717,2.25,.219,4.373
10,3718,2007,3,440,12.12,1.439,218.2,3.499,1.879,.151,.549,1.529,.393,1.948,197.9,3.773,2.338,.153,1.927,2.231,.142,4.229
10,3718,2007,3,450,12.11,1.108,220.9,.502,1.726,.432,.542,1.418,.378,1.609,199.1,1.837,2.185,.353,1.469,2.174,.556,4.084
10,3718,2007,3,500,12.11,.789,220.9,4.368,1.267,.2,.349,.349,0,1.627,194.1,3.422,1.879,.15,1.56,2.003,.268,4.155
10,3718,2007,3,510,12.11,.855,219.6,8.22,1.573,.247,.356,1.146,.072,1.729,189.5,3.938,2.185,.246,1.671,2.116,.341,4.277
10,3718,2007,3,520,12.11,1.313,231.1,7.3,1.879,.267,.572,1.603,.409,1.931,203.8,8.67,2.491,.195,1.896,2.315,.228,4.317
10,3718,2007,3,530,12.11,1.037,262.8,15.09,1.879,.31,.428,1.289,.248,1.397,239.8,19.33,2.185,.408,1.15,2.186,.652,4.294
10,3718,2007,3,540,12.11,1.698,268.8,1.948,2.032,.244,1.356,1.797,.426,1.586,251.4,6.096,2.032,.149,1.575,2.004,.26,4.433
10,3718,2007,3,550,12.1,1.621,258.7,2.174,1.879,.129,1.187,1.687,.446,1.732,243.4,3.851,2.032,.174,1.747,2.112,.203,4.488
10,3718,2007,3,600,12.1,1.517,263.1,3.992,2.185,.476,1.115,2.056,.625,1.57,253.8,3.683,2.032,.362,1.416,2.086,.666,4.654
10,3718,2007,3,610,12.1,1.894,270.5,8.84,3.103,.741,1.425,2.816,.97,1.944,263.5,7.5,2.797,.487,1.975,2.743,.517,4.74
10,3718,2007,3,620,12.11,3.092,292.7,3.633,3.715,.29,2.857,3.429,.327,2.893,289,5.21,3.409,.301,2.941,3.61,.32,4.808
10,3718,2007,3,630,12.11,3.033,289,.879,3.409,.204,2.816,3.122,.226,2.889,280.6,3.103,3.409,.187,2.946,3.333,.199,4.546
10,3718,2007,3,640,12.11,2.411,280.8,4.509,2.644,.135,2.177,2.456,.12,2.712,263.7,6.187,2.95,.131,2.776,3.082,.127,4.316
10,3718,2007,3,650,12.1,2.098,262.3,6.761,2.644,.199,1.9,2.339,.185,2.349,248.5,10.43,2.797,.176,2.384,2.774,.191,4.187
10,3718,2007,3,700,12.11,2.695,242.9,8.77,3.562,.401,2.538,3.534,.421,2.723,242.1,7.55,3.409,.283,2.77,3.408,.273,4.181
10,3718,2007,3,710,11.89,2.653,228.6,2.364,3.715,.36,2.49,3.53,.37,3.236,227.1,3.132,3.562,.12,3.258,3.573,.114,4.249
10,3718,2007,3,720,11.89,2.601,244.3,6.288,3.256,.363,2.47,3.22,.377,3.187,231.8,1.627,3.562,.224,3.21,3.651,.23,4.311
10,3718,2007,3,730,11.87,3.322,252.7,4.283,3.868,.177,3.273,3.782,.182,3.816,242.3,3.572,4.48,.236,3.893,4.536,.246,4.202
10,3718,2007,3,740,11.86,4.378,261.9,3.946,5.092,.43,4.342,4.96,.415,4.611,253.6,4.037,5.092,.316,4.722,5.2,.333,4.227
10,3718,2007,3,750,11.85,4.583,264.4,4.413,5.245,.356,4.539,5.296,.348,4.396,258.6,5.209,5.245,.419,4.499,5.458,.43,4.646
10,3718,2007,3,800,11.84,5.422,260.9,2.777,6.01,.319,5.384,6.096,.334,5.384,256,2.777,6.163,.389,5.524,6.239,.399,4.671
10,3718,2007,3,810,11.94,5.195,256.6,4.377,5.551,.18,5.147,5.678,.169,5.046,251.2,5.494,5.551,.196,5.165,5.756,.226,4.71
10,3718,2007,3,820,12.05,4.432,249,5.24,5.551,.451,4.429,5.476,.437,4.166,240.4,5.482,4.939,.376,4.209,5.117,.386,4.629
10,3718,2007,3,830,12.06,6.684,236.6,2.17,7.69,.605,6.641,7.71,.634,5.74,227.2,2.452,6.928,.491,5.784,7.08,.518,4.748
