10,3707,,,PST,deg C,VDC,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,degtrue,deg,degtrue,deg,deg C,deg C
,,,,,N/A,,.765,,.765,,.765,,.765,,N/A,,N/A,,.1356,
,,,,,N/A,,.35,,.35,,.35,,.35,,0,,0,,-86.39,
ArrayID,StationID,Year,JulianDay,Time,LoggerTemp,BattVolts,50mWS,50mSDS,40mWS,40mSDS,30mWS#1,30mSDS#1,30mWS#2,30mSDS#2,49mWD,49mSDD,29mWD,29mSDD,Temp,SDTemp
10,3707,2002,83,20,5.3,12.9,13.88,0.73,12.59,0.76,11.79,0.8,12.1,0.87,263,2,258,4,6.6,0.1
10,3707,2002,83,30,5.7,12.9,13.77,0.95,12.43,0.95,11.67,0.99,12.01,1.04,262,3,255,4,6.6,0.2
10,3707,2002,83,40,5.7,12.9,13.77,0.87,12.36,0.83,11.6,0.83,11.91,0.87,262,3,255,4,5.9,0.1
10,3707,2002,83,50,5.7,12.9,14.44,0.76,13.06,0.76,12.17,0.76,12.49,0.83,264,3,258,4,6.4,0.1
10,3707,2002,83,100,5.7,12.9,14.67,0.76,13.2,0.7,12.26,0.7,12.59,0.76,262,2,254,4,6.1,0.1
10,3707,2002,83,110,5.7,12.9,15.02,0.67,13.55,0.7,12.62,0.73,12.99,0.76,261,2,253,3,5.9,0
10,3707,2002,83,120,5.7,12.9,14.75,0.7,13.34,0.76,12.43,0.7,12.79,0.76,260,2,253,3,5.9,0.1
10,3707,2002,83,130,5.7,12.9,14.33,0.83,12.99,0.87,12.1,0.91,12.43,0.95,258,3,252,4,5.9,0.1
10,3707,2002,83,140,5.7,12.8,14.25,0.67,12.89,0.7,11.98,0.7,12.3,0.73,258,2,250,3,5.4,0.1
10,3707,2002,83,150,5.7,12.8,14.36,0.73,13.2,0.73,12.26,0.7,12.62,0.73,258,2,250,3,5.4,0.1
10,3707,2002,83,200,5.7,12.8,15.1,0.62,13.95,0.56,13.06,0.7,13.48,0.67,259,2,252,3,5.4,0.1
10,3707,2002,83,210,5.7,12.8,15.31,0.59,14.1,0.67,13.31,0.76,13.66,0.76,260,2,255,3,6.1,0.2
10,3707,2002,83,220,5.7,12.8,15.26,0.59,13.95,0.64,13.13,0.73,13.52,0.73,261,2,255,3,6.4,0
10,3707,2002,83,230,5.7,12.8,15.39,0.59,14.18,0.67,13.31,0.76,13.73,0.76,260,2,255,3,6.4,0
10,3707,2002,83,240,5.7,12.8,15.22,0.52,14.18,0.56,13.38,0.67,13.81,0.7,259,2,254,3,6.4,0.1
10,3707,2002,83,250,5.7,12.8,15.06,0.54,13.99,0.54,13.24,0.64,13.73,0.64,258,2,253,2,6.1,0.1
10,3707,2002,83,300,5.7,12.8,15.18,0.64,14.03,0.59,13.34,0.67,13.81,0.7,260,2,254,2,5.9,0.1
10,3707,2002,83,310,5.7,12.8,15.14,0.73,14.03,0.76,13.48,0.8,13.88,0.83,262,2,257,3,5.9,0.1
10,3707,2002,83,320,5.7,12.8,14.33,0.67,13.27,0.67,12.66,0.7,12.99,0.73,263,2,258,3,5.9,0.1
10,3707,2002,83,330,5.7,12.8,13.99,0.76,12.93,0.76,12.43,0.76,12.72,0.8,263,2,258,3,5.6,0.1
10,3707,2002,83,340,5.7,12.8,13.99,0.67,13.03,0.73,12.46,0.76,12.82,0.76,260,3,256,3,5.6,0.1
10,3707,2002,83,350,5.7,12.8,13.99,0.7,12.99,0.7,12.33,0.67,12.72,0.73,258,2,253,3,5.4,0
10,3707,2002,83,400,5.7,12.8,14.67,0.76,13.55,0.7,12.86,0.73,13.27,0.73,257,2,252,3,5.4,0
10,3707,2002,83,410,5.7,12.8,15.06,0.62,14.1,0.62,13.38,0.67,13.81,0.7,258,2,251,3,5.4,0.1
10,3707,2002,83,420,5.3,12.8,14.63,0.67,13.59,0.67,12.86,0.67,13.31,0.7,258,2,251,3,5.1,0.1
10,3707,2002,83,430,5.3,12.8,14.4,0.62,13.34,0.67,12.62,0.7,13.03,0.7,257,2,250,3,4.9,0.1
10,3707,2002,83,440,5.3,12.8,14.25,0.59,13.13,0.64,12.46,0.62,12.82,0.67,257,2,250,3,4.9,0.1
10,3707,2002,83,450,5.3,12.7,13.81,0.73,12.82,0.73,12.2,0.7,12.56,0.7,257,3,249,3,4.9,0
10,3707,2002,83,500,5.3,12.8,12.59,0.83,11.64,0.83,11.19,0.76,11.42,0.8,256,3,248,4,4.9,0
10,3707,2002,83,510,5.3,12.8,11.73,0.99,10.56,0.83,10.02,0.83,10.26,0.87,258,4,250,4,4.6,0.1
10,3707,2002,83,520,5.3,12.8,12.36,0.99,11.19,0.87,10.5,0.91,10.73,0.95,262,4,257,5,4.9,0.2
10,3707,2002,83,530,5.3,12.8,12.59,0.83,11.51,0.8,10.9,0.8,11.16,0.87,266,4,262,5,5.4,0.1
10,3707,2002,83,540,5.3,12.8,11.76,1.04,10.67,1.04,10.07,0.99,10.29,1.04,267,4,263,5,5.6,0.1
10,3707,2002,83,550,5.3,12.8,12.26,0.76,11.19,0.76,10.56,0.8,10.78,0.83,268,3,264,5,5.6,0.1
10,3707,2002,83,600,5.3,12.8,11.3,0.83,10.26,0.87,9.66,0.83,9.89,0.87,266,4,262,4,5.6,0.1
10,3707,2002,83,610,5.3,12.8,11.6,0.99,10.45,0.99,9.74,0.99,9.94,1.04,263,4,259,5,5.4,0.1
10,3707,2002,83,620,5.3,12.8,11.51,0.83,10.5,0.87,9.81,0.87,9.94,0.91,267,3,263,5,5.4,0
10,3707,2002,83,630,5.3,12.8,11.19,0.8,10.1,0.83,9.44,0.87,9.61,0.95,269,3,266,5,5.6,0.1
10,3707,2002,83,640,5.3,12.8,11.07,0.83,10.18,0.83,9.64,0.87,9.81,0.91,269,3,265,4,5.6,0.1
10,3707,2002,83,650,5.3,12.9,11.76,0.83,10.75,0.91,10.18,0.87,10.37,0.91,267,3,263,4,5.6,0.1
10,3707,2002,83,700,5.3,12.9,11.76,0.91,10.95,0.99,10.45,1.04,10.64,1.08,269,4,267,5,5.9,0.1
10,3707,2002,83,710,5.7,13,12.82,1.13,11.88,1.08,11.27,1.08,11.42,1.18,270,4,267,5,6.4,0.1
10,3707,2002,83,720,5.7,13.1,13.13,1.04,12.17,1.04,11.76,0.99,11.98,1.08,272,4,271,5,6.6,0.1
10,3707,2002,83,730,5.7,13.2,12.3,1.29,11.48,1.23,10.95,1.13,11.07,1.18,272,5,269,5,6.9,0.1
10,3707,2002,83,740,6.1,13.5,14.21,0.99,13.59,1.08,13.24,1.08,13.52,1.18,275,3,272,4,7.1,0.2
10,3707,2002,83,750,6.1,13.6,13.2,1.29,12.59,1.34,12.36,1.4,12.59,1.47,275,4,272,5,7.6,0.1
10,3707,2002,83,800,6.5,13.7,15.14,1.53,14.48,1.53,14.18,1.6,14.4,1.67,275,4,272,5,7.6,0
10,3707,2002,83,810,7,13.8,15.84,1.4,15.1,1.34,14.75,1.4,15.02,1.53,274,4,272,5,7.9,0.1
10,3707,2002,83,820,7.4,13.8,16.88,1.47,16.09,1.53,15.63,1.53,15.93,1.67,275,3,272,5,8.4,0.1
10,3707,2002,83,830,7.8,13.8,15.84,1.53,15.26,1.4,14.95,1.47,15.18,1.53,275,4,272,5,8.7,0.1
10,3707,2002,83,840,7.8,13.8,14.83,1.98,14.21,1.9,13.95,1.82,14.21,1.9,274,4,271,5,8.9,0.1
10,3707,2002,83,850,8.3,13.8,15.97,1.53,15.31,1.53,15.06,1.53,15.39,1.6,272,4,269,5,8.9,0.1
10,3707,2002,83,900,8.7,13.8,16.35,1.4,15.63,1.34,15.31,1.4,15.63,1.47,272,3,269,4,8.9,0.1
10,3707,2002,83,910,9.1,13.7,15.22,1.29,14.56,1.23,14.33,1.13,14.56,1.18,272,5,270,6,9.2,0.1
10,3707,2002,83,920,9.1,13.8,17.15,1.04,16.53,1.18,16.27,1.23,16.61,1.29,272,3,269,4,9.4,0.1
10,3707,2002,83,930,9.6,13.8,15.59,1.53,15.14,1.53,14.98,1.4,15.26,1.47,272,5,269,5,9.7,0.1
10,3707,2002,83,940,10,13.8,16.79,1.4,16.05,1.4,15.72,1.34,16.09,1.47,269,4,267,5,10,0.2
10,3707,2002,83,950,10,13.8,16.7,1.53,16.09,1.6,15.88,1.53,16.22,1.67,273,4,270,5,10.2,0.1
10,3707,2002,83,1000,10.4,13.8,17.85,1.23,17.2,1.34,16.84,1.47,17.15,1.53,272,4,269,5,10.5,0.1
10,3707,2002,83,1010,10.9,13.8,17.9,1.23,17.2,1.29,16.84,1.34,17.24,1.47,270,4,267,5,10.2,0.1
10,3707,2002,83,1020,10.9,13.8,17.8,1.29,17.11,1.34,16.79,1.4,17.11,1.53,272,4,269,5,10.5,0.1
10,3707,2002,83,1030,11.3,13.8,16.93,1.4,16.35,1.4,16.14,1.4,16.4,1.47,273,4,269,5,10.5,0.2
10,3707,2002,83,1040,11.3,13.8,16.35,1.4,15.76,1.4,15.47,1.47,15.76,1.53,272,6,269,7,10.7,0.1
10,3707,2002,83,1050,11.7,13.8,16.01,1.18,15.35,1.23,14.98,1.34,15.26,1.47,275,5,272,6,10.7,0.1
10,3707,2002,83,1100,11.7,13.8,15.31,1.34,14.87,1.4,14.75,1.4,15.02,1.53,278,5,278,5,11.3,0.1
10,3707,2002,83,1110,12.1,13.8,15.8,1.29,15.18,1.34,15.02,1.29,15.31,1.4,272,4,270,5,11.5,0.2
10,3707,2002,83,1120,12.6,13.8,16.31,1.34,15.84,1.4,15.72,1.47,16.01,1.53,273,5,269,5,11.5,0.1
10,3707,2002,83,1130,12.6,13.8,16.79,1.08,16.22,1.04,16.05,1.13,16.35,1.18,275,4,271,5,11.3,0.1
10,3707,2002,83,1140,13,13.8,16.27,1.34,15.72,1.34,15.51,1.34,15.8,1.4,275,5,273,6,11.5,0.1
10,3707,2002,83,1150,13,13.8,16.53,1.23,15.93,1.34,15.63,1.4,15.93,1.53,274,5,271,6,11.5,0.1
10,3707,2002,83,1200,13,13.8,17.06,1.13,16.53,1.13,16.31,1.18,16.66,1.23,276,4,273,5,11.5,0.1
10,3707,2002,83,1210,13.4,13.8,16.79,1.23,16.22,1.29,16.01,1.29,16.27,1.4,275,5,272,6,12.1,0.1
10,3707,2002,83,1220,13.4,13.8,15.88,1.08,15.39,1.13,15.18,1.18,15.47,1.29,274,5,270,6,12.3,0.2
10,3707,2002,83,1230,13.4,13.8,16.44,0.99,15.88,1.08,15.67,1.13,16.01,1.23,273,5,272,5,12.3,0.2
10,3707,2002,83,1240,13.9,13.8,16.27,1.6,15.76,1.6,15.67,1.47,15.97,1.6,272,5,269,6,12.6,0.1
10,3707,2002,83,1250,13.9,13.8,16.75,1.18,16.09,1.23,15.84,1.4,16.14,1.53,270,6,268,6,12.6,0.2
10,3707,2002,83,1300,14.3,13.8,17.57,1.04,16.93,1.23,16.66,1.29,17.02,1.4,269,4,267,5,12.3,0.2
10,3707,2002,83,1310,14.3,13.8,17.06,1.29,16.44,1.34,16.18,1.4,16.44,1.47,272,6,270,7,12.6,0.1
10,3707,2002,83,1320,14.3,13.8,16.48,1.67,15.97,1.74,15.8,1.67,16.09,1.82,271,5,269,6,12.9,0.3
10,3707,2002,83,1330,14.7,13.8,16.75,1.47,16.14,1.53,15.84,1.53,16.14,1.67,271,5,268,6,12.6,0.2
10,3707,2002,83,1340,14.7,13.8,16.7,1.34,16.22,1.34,16.05,1.47,16.27,1.6,273,5,271,6,12.9,0.2
10,3707,2002,83,1350,14.7,13.8,18.87,0.99,18.18,1.29,17.75,1.53,18.14,1.6,272,4,269,5,12.9,0.1
10,3707,2002,83,1400,14.7,13.8,18.77,1.13,18.18,1.18,17.8,1.29,18.18,1.34,272,5,269,6,12.6,0.2
10,3707,2002,83,1410,15.2,13.8,17.8,1.6,17.24,1.53,17.11,1.6,17.33,1.74,270,5,268,6,12.9,0.2
10,3707,2002,83,1420,15.2,13.8,19.23,1.47,18.48,1.53,18.18,1.6,18.57,1.67,272,4,269,5,12.6,0.2
10,3707,2002,83,1430,15.2,13.8,18.28,1.6,17.61,1.6,17.33,1.53,17.66,1.6,271,5,269,6,12.9,0.2
10,3707,2002,83,1440,15.2,13.8,18.87,1.53,18.18,1.67,17.9,1.6,18.28,1.74,271,4,267,5,12.3,0.3
10,3707,2002,83,1450,15.2,13.8,19.64,1.29,18.82,1.4,18.33,1.53,18.67,1.67,272,5,270,5,12.3,0.1
10,3707,2002,83,1500,15.2,13.8,18.62,1.74,17.94,1.74,17.66,1.74,17.9,1.9,272,3,271,5,12.1,0.1
10,3707,2002,83,1510,15.2,13.8,18.92,1.04,18.28,1.13,17.94,1.29,18.38,1.34,272,3,269,4,11.8,0.1
10,3707,2002,83,1520,15.2,13.8,18.67,1.82,17.8,1.82,17.38,1.82,17.75,1.9,270,5,267,6,12.1,0.2
10,3707,2002,83,1530,15.2,13.8,18.87,1.34,18.09,1.4,17.75,1.4,18.14,1.53,271,5,268,6,11.8,0.1
10,3707,2002,83,1540,15.2,13.8,17.9,1.6,17.29,1.6,17.02,1.6,17.33,1.67,271,4,268,5,11.8,0.1
10,3707,2002,83,1550,14.7,13.8,19.85,1.23,19.07,1.29,18.67,1.4,19.02,1.47,270,3,267,4,11.3,0.2
10,3707,2002,83,1600,14.7,13.8,19.18,1.6,18.33,1.53,17.99,1.6,18.33,1.9,269,4,266,5,11.3,0.1
10,3707,2002,83,1610,14.7,13.8,18.87,1.74,18.14,1.82,17.85,1.74,18.18,1.9,272,3,269,4,11.3,0.1
10,3707,2002,83,1620,14.7,13.8,18.57,1.6,17.85,1.6,17.52,1.74,17.9,1.82,271,3,268,4,11,0.1
10,3707,2002,83,1630,14.3,13.8,19.38,1.47,18.67,1.4,18.14,1.4,18.43,1.53,271,3,267,4,10.7,0.1
10,3707,2002,83,1640,14.3,13.8,19.59,1.18,18.82,1.29,18.48,1.4,18.87,1.53,269,3,266,4,10.5,0.1
10,3707,2002,83,1650,14.3,13.8,17.9,1.47,17.11,1.47,16.79,1.53,17.2,1.67,268,3,264,4,10.5,0.1
10,3707,2002,83,1700,13.9,13.8,18.09,1.4,17.38,1.4,16.97,1.4,17.33,1.53,269,3,267,4,10.2,0.1
10,3707,2002,83,1710,13.9,13.7,17.57,1.47,16.84,1.4,16.44,1.4,16.79,1.47,270,4,267,4,10,0.1
10,3707,2002,83,1720,13.4,13.6,17.02,1.74,16.22,1.74,15.97,1.67,16.22,1.82,269,4,267,5,9.7,0.1
10,3707,2002,83,1730,13.4,13.6,16.84,1.13,16.01,1.23,15.72,1.23,16.05,1.34,269,4,266,5,9.4,0.1
10,3707,2002,83,1740,13,13.4,17.38,1.6,16.57,1.6,16.14,1.6,16.48,1.67,269,4,266,4,9.4,0.1
10,3707,2002,83,1750,13,13.3,17.29,1.4,16.61,1.47,16.22,1.47,16.53,1.6,269,3,267,4,9.2,0.1
10,3707,2002,83,1800,12.6,13.2,18.48,1.23,17.47,1.34,16.88,1.53,17.24,1.6,269,3,266,4,8.9,0.1
10,3707,2002,83,1810,12.1,13.2,17.66,1.29,16.66,1.34,16.01,1.4,16.27,1.53,269,3,266,4,8.4,0.1
10,3707,2002,83,1820,11.7,13.2,17.06,1.29,16.05,1.29,15.35,1.29,15.63,1.4,270,4,268,4,8.1,0.1
10,3707,2002,83,1830,11.3,13.1,17.33,1.23,16.31,1.23,15.72,1.34,15.97,1.47,272,4,269,5,7.9,0.1
10,3707,2002,83,1840,10.9,13.1,17.11,1.08,16.05,1.13,15.35,1.23,15.59,1.29,272,3,270,4,7.6,0.1
10,3707,2002,83,1850,10.9,13.1,16.93,1.04,16.05,1.04,15.43,1.08,15.72,1.18,272,3,270,4,7.6,0
10,3707,2002,83,1900,10.4,13.1,16.61,1.08,15.55,1.23,14.87,1.29,15.14,1.34,274,3,270,5,7.4,0.1
10,3707,2002,83,1910,10,13.1,16.4,1.13,15.22,1.23,14.36,1.23,14.67,1.29,274,3,271,5,7.1,0.1
10,3707,2002,83,1920,9.6,13.1,16.79,1.04,15.8,1.13,15.06,1.18,15.39,1.29,273,3,270,4,7.1,0
10,3707,2002,83,1930,9.6,13.1,16.22,1.18,15.31,1.18,14.67,1.23,14.98,1.29,273,3,270,5,7.1,0.1
10,3707,2002,83,1940,9.1,13.1,16.4,1.23,15.39,1.18,14.79,1.23,15.06,1.29,272,3,269,4,7.1,0
10,3707,2002,83,1950,9.1,13.1,16.57,1.08,15.51,1.13,14.91,1.18,15.18,1.23,273,4,271,5,7.1,0.1
10,3707,2002,83,2000,8.7,13.1,16.93,1.08,15.88,1.18,15.1,1.23,15.43,1.29,274,3,272,5,7.1,0.1
10,3707,2002,83,2010,8.7,13.1,16.84,1.18,15.67,1.18,14.91,1.23,15.22,1.29,275,3,272,5,7.1,0.1
10,3707,2002,83,2020,8.3,13.1,16.4,1.18,15.31,1.13,14.48,1.18,14.83,1.23,274,3,271,5,6.9,0
10,3707,2002,83,2030,8.3,13.1,16.84,1.04,15.8,1.13,14.95,1.23,15.22,1.29,274,3,271,5,6.9,0
10,3707,2002,83,2040,7.8,13.1,16.88,1.08,15.72,1.08,14.87,1.18,15.14,1.23,274,3,271,4,6.9,0.1
10,3707,2002,83,2050,7.8,13.1,17.38,1.23,16.22,1.29,15.43,1.34,15.72,1.4,272,3,269,4,6.9,0.1
10,3707,2002,83,2100,7.8,13.1,17.2,1.04,16.05,1.18,15.31,1.23,15.63,1.34,272,3,268,4,6.9,0.1
10,3707,2002,83,2110,7.4,13.1,17.57,1.04,16.48,1.08,15.76,1.13,16.09,1.23,272,3,268,4,6.6,0.1
10,3707,2002,83,2120,7.4,13.1,17.43,1.04,16.22,1.08,15.51,1.18,15.88,1.23,269,3,267,4,6.6,0
10,3707,2002,83,2130,7.4,13.1,17.02,1.13,15.88,1.23,15.22,1.23,15.55,1.34,269,3,266,4,6.6,0.1
10,3707,2002,83,2140,7.4,13.1,17.11,1.18,15.97,1.18,15.18,1.18,15.55,1.23,269,3,266,4,6.6,0.1
10,3707,2002,83,2150,7,13.1,16.53,1.13,15.39,1.13,14.56,1.23,14.91,1.29,268,3,264,4,6.4,0.1
10,3707,2002,83,2200,7,13.1,16.84,1.18,15.67,1.13,14.95,1.13,15.35,1.18,268,3,264,4,6.4,0
10,3707,2002,83,2210,7,13,17.15,1.08,16.01,1.13,15.18,1.13,15.55,1.23,269,3,266,4,6.4,0.1
10,3707,2002,83,2220,7,13,16.18,1.13,15.06,1.13,14.33,1.08,14.63,1.13,269,3,265,4,6.1,0.1
10,3707,2002,83,2230,7,13,14.98,1.08,13.84,1.13,13.24,1.18,13.52,1.29,268,3,264,4,5.9,0.1
10,3707,2002,83,2240,6.5,13,15.47,1.13,14.4,1.13,13.63,1.04,13.88,1.18,271,3,268,4,5.9,0.1
10,3707,2002,83,2250,6.5,13,16.01,0.95,14.87,1.04,14.1,1.04,14.4,1.08,272,3,269,4,6.1,0.1
10,3707,2002,83,2300,6.5,13,15.22,1.13,13.99,1.13,13.2,1.13,13.45,1.18,271,3,268,5,5.9,0.1
10,3707,2002,83,2310,6.5,13,14.87,0.91,13.81,0.91,13.06,0.99,13.34,1.04,269,3,266,5,5.9,0.1
10,3707,2002,83,2320,6.5,13,14.18,0.99,13.1,0.99,12.49,0.99,12.82,1.08,267,3,262,5,5.6,0.1
10,3707,2002,83,2330,6.1,13,14.21,0.91,13.13,0.95,12.33,0.95,12.66,0.99,266,3,262,4,5.4,0.1
10,3707,2002,83,2340,6.1,13,14.29,0.95,13.03,1.13,12.2,1.18,12.52,1.23,266,3,262,4,5.4,0.1
10,3707,2002,83,2350,6.1,13,13.99,0.83,12.79,0.91,11.98,0.91,12.3,0.95,267,3,262,4,5.1,0.1
10,3707,2002,83,2400,6.1,13,13.88,0.95,12.69,0.95,11.79,0.99,12.13,1.04,266,4,262,4,5.1,0
10,3707,2002,84,10,5.7,13,12.82,1.08,11.73,1.04,11.07,1.04,11.36,1.08,266,3,262,4,4.9,0.1
10,3707,2002,84,20,5.7,13,12.69,0.91,11.51,0.83,10.87,0.83,11.1,0.87,266,3,262,4,4.9,0
10,3707,2002,84,30,5.7,13,12.59,0.91,11.42,0.91,10.78,0.91,11.07,0.95,264,4,259,5,4.9,0
10,3707,2002,84,40,5.7,13,12.13,0.91,11.07,0.87,10.42,0.83,10.67,0.87,258,4,252,5,4.6,0.1
10,3707,2002,84,50,5.3,13,10.98,0.76,10.1,0.67,9.79,0.67,9.97,0.7,251,3,243,4,4.4,0.1
10,3707,2002,84,100,5.3,13,10.64,0.76,10.15,0.67,9.81,0.7,9.94,0.76,248,3,239,4,4.1,0.1
10,3707,2002,84,110,5.3,13,10.18,0.76,9.71,0.83,9.41,0.8,9.51,0.8,248,3,237,4,3.9,0.2
10,3707,2002,84,120,4.8,13,10.31,0.76,9.84,0.76,9.61,0.73,9.76,0.7,248,3,237,4,3.6,0.1
10,3707,2002,84,130,4.8,13,10.34,0.67,9.81,0.62,9.59,0.67,9.71,0.67,248,3,238,4,3.9,0.1
10,3707,2002,84,140,4.8,13,10.15,0.67,9.79,0.67,9.56,0.64,9.66,0.67,246,3,235,4,3.6,0.1
10,3707,2002,84,150,4.8,13,10.53,0.73,10.1,0.73,9.94,0.67,10.07,0.7,246,4,236,4,3.6,0.1
10,3707,2002,84,200,4.4,13,10.73,0.59,10.1,0.59,9.74,0.62,9.87,0.59,247,3,237,4,3.6,0.1
10,3707,2002,84,210,4.4,13,10.13,0.73,9.71,0.67,9.46,0.67,9.61,0.67,249,3,240,4,3.6,0.1
10,3707,2002,84,220,4.4,13,9.74,0.76,9.27,0.76,9,0.76,9.15,0.76,251,4,242,4,3.6,0.1
10,3707,2002,84,230,4.4,13,8.75,0.64,8.35,0.62,8.1,0.67,8.22,0.64,250,3,242,4,3.9,0.1
10,3707,2002,84,240,4.4,13,7.67,0.8,7.38,0.76,7.19,0.76,7.3,0.76,253,4,245,4,3.6,0.1
10,3707,2002,84,250,4,13,7.1,0.62,6.85,0.54,6.67,0.62,6.78,0.67,253,4,245,5,3.2,0.4
10,3707,2002,84,300,4,13,7.11,0.56,6.85,0.5,6.71,0.52,6.78,0.52,252,5,242,5,2.7,0.4
10,3707,2002,84,310,4,13,7.15,0.54,7.1,0.52,7.11,0.5,7.13,0.52,247,3,235,4,1.5,0.2
10,3707,2002,84,320,3.5,13,7.4,0.48,7.45,0.5,7.73,0.52,7.71,0.5,241,3,229,3,1.7,0.2
10,3707,2002,84,330,3.5,13,7.81,0.5,7.85,0.45,8.2,0.5,8.2,0.48,241,3,229,3,2,0
10,3707,2002,84,340,3.1,13,7.65,0.42,7.87,0.38,8.29,0.44,8.29,0.44,240,3,228,3,1.7,0.1
10,3707,2002,84,350,3.1,13,8.07,0.45,8.33,0.45,8.66,0.45,8.66,0.44,241,3,230,2,1.5,0
10,3707,2002,84,400,3.1,13,8.62,0.52,9,0.48,9.32,0.45,9.27,0.48,240,4,227,2,1.5,0.1
10,3707,2002,84,410,2.7,13,8.33,0.44,8.66,0.54,9.34,0.48,9.34,0.48,244,2,230,3,1.2,0.1
10,3707,2002,84,420,2.7,13,8.62,0.42,8.75,0.48,9.49,0.5,9.51,0.48,244,2,231,2,1.5,0.1
10,3707,2002,84,430,2.7,13,8.68,0.37,9.08,0.44,9.81,0.45,9.81,0.45,242,3,229,2,1.2,0.1
10,3707,2002,84,440,2.2,13,8.71,0.4,8.96,0.45,9.49,0.5,9.49,0.48,242,2,231,2,1.2,0.1
10,3707,2002,84,450,2.2,12.7,8.57,0.42,8.73,0.48,9.1,0.56,9.17,0.56,245,2,233,3,1.5,0.1
10,3707,2002,84,500,2.2,12.9,8.5,0.42,8.53,0.48,8.84,0.67,8.91,0.64,246,2,235,4,1,0.1
10,3707,2002,84,510,2.2,12.9,8.39,0.42,8.24,0.42,8.37,0.42,8.46,0.4,248,2,238,2,1,0
10,3707,2002,84,520,2.2,12.9,8.64,0.52,8.42,0.45,8.46,0.44,8.57,0.45,252,3,241,2,1,0.1
10,3707,2002,84,530,1.8,12.9,8.62,0.42,8.42,0.42,8.48,0.42,8.59,0.42,252,2,241,3,1,0.1
10,3707,2002,84,540,1.8,12.9,8.5,0.38,8.39,0.4,8.75,0.42,8.84,0.42,248,2,238,3,1,0.1
10,3707,2002,84,550,1.8,12.9,8.89,0.37,8.82,0.38,9.19,0.44,9.27,0.44,248,1,236,2,1,0.1
10,3707,2002,84,600,1.8,12.9,8.96,0.42,9.17,0.48,9.81,0.5,9.81,0.5,244,2,232,2,1,0.1
10,3707,2002,84,610,1.8,12.9,8.8,0.4,8.89,0.45,9.36,0.52,9.39,0.5,244,2,233,3,1,0.1
10,3707,2002,84,620,1.8,13,8.33,0.44,8.66,0.52,9.39,0.5,9.39,0.5,244,2,230,2,1.2,0.1
10,3707,2002,84,630,1.8,13,8.55,0.45,8.82,0.48,9.54,0.5,9.54,0.48,243,2,231,2,1.7,0.2
10,3707,2002,84,640,1.8,13.1,8.59,0.42,8.77,0.4,9.22,0.42,9.24,0.44,244,2,232,2,2.2,0.1
10,3707,2002,84,650,1.8,13.2,8.53,0.38,8.48,0.42,8.71,0.38,8.77,0.37,247,2,235,2,2.7,0.1
10,3707,2002,84,700,2.2,13.5,8.5,0.38,8.35,0.4,8.44,0.38,8.55,0.37,248,2,239,2,3.2,0.2
10,3707,2002,84,710,2.2,13.8,9,0.42,8.71,0.38,8.77,0.4,8.89,0.4,252,2,240,3,3.9,0.2
10,3707,2002,84,720,2.7,13.8,8.59,0.5,8.39,0.45,8.33,0.48,8.39,0.52,248,3,236,4,3.9,0.1
10,3707,2002,84,730,3.1,13.8,7.75,0.48,7.67,0.44,7.75,0.44,7.75,0.44,244,3,233,3,4.6,0.2
10,3707,2002,84,740,3.5,13.8,7.19,0.48,7.19,0.48,7.23,0.45,7.17,0.48,239,3,230,3,5.1,0.1
10,3707,2002,84,750,4,13.8,6.72,0.54,6.64,0.52,6.71,0.54,6.69,0.54,240,4,232,5,5.9,0.2
10,3707,2002,84,800,4.4,13.8,6.92,0.7,6.81,0.64,6.74,0.7,6.74,0.7,241,4,235,5,6.9,0.2
10,3707,2002,84,810,4.8,13.8,7.28,0.87,7.19,0.87,7.1,0.95,7.15,0.99,244,8,240,9,7.1,0.2
10,3707,2002,84,820,5.7,13.8,7.75,0.62,7.51,0.64,7.49,0.64,7.57,0.67,256,5,254,5,7.6,0.1
10,3707,2002,84,830,6.1,13.8,7.63,0.62,7.43,0.64,7.38,0.67,7.55,0.73,257,5,253,6,7.9,0.1
10,3707,2002,84,840,6.5,13.8,6.99,0.73,6.81,0.76,6.85,0.76,6.93,0.8,257,5,253,5,7.9,0.1
10,3707,2002,84,850,7,13.8,6.31,0.87,6.27,0.8,6.36,0.8,6.44,0.87,255,5,252,6,8.1,0.1
10,3707,2002,84,900,7.4,13.8,6.01,0.7,5.99,0.64,6.04,0.64,6.1,0.67,255,6,252,6,8.4,0.1
10,3707,2002,84,910,8.3,13.8,5.23,0.91,5.26,0.83,5.23,0.91,5.23,0.99,262,9,262,8,8.7,0.1
10,3707,2002,84,920,8.7,13.8,5.09,0.67,5.08,0.64,5.06,0.7,5.03,0.76,268,12,266,14,9.2,0.1
10,3707,2002,84,930,9.1,13.8,4.69,0.87,4.7,0.83,4.74,0.8,4.72,0.8,269,9,267,10,9.2,0.1
10,3707,2002,84,940,9.6,13.8,5.54,0.76,5.58,0.73,5.61,0.7,5.57,0.73,282,10,281,11,9.4,0.1
10,3707,2002,84,950,10,13.8,4.87,0.95,4.92,0.91,4.88,0.91,4.87,0.99,274,12,272,11,9.4,0.2
10,3707,2002,84,1000,10.4,13.8,5.47,1.08,5.5,1.04,5.41,1.04,5.4,1.08,278,10,278,11,9.7,0.1
