10,3702,,,PST,deg C,VDC,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,degtrue,deg,degtrue,deg,deg C,deg C
,,,,,N/A,,.765,,.765,,.765,,.765,,N/A,,N/A,,.1356,
,,,,,N/A,,.35,,.35,,.35,,.35,,0,,0,,-86.39,
ArrayID,StationID,Year,JulianDay,Time,LoggerTemp,BattVolts,50mWS,50mSDS,40mWS,40mSDS,30mWS#1,30mSDS#1,30mWS#2,30mSDS#2,49mWD,49mSDD,29mWD,29mSDD,Temp,SDTemp
10,3702,2002,43,1850,0.5,13,4.78,0.45,3.89,0.45,3.64,0.45,3.58,0.44,109,3,111,4,-0.2,0
10,3702,2002,43,1900,0.5,13,3.86,0.67,3.08,0.62,2.81,0.67,2.8,0.62,110,3,114,3,-0.2,0
10,3702,2002,43,1910,0.1,13,3.51,0.48,2.72,0.45,2.31,0.5,2.51,0.4,113,6,123,7,-0.2,0
10,3702,2002,43,1920,0.1,13,3.75,0.56,2.97,0.59,2.71,0.62,2.75,0.54,108,8,115,9,-0.2,0.1
10,3702,2002,43,1930,0.1,13,4.01,0.64,3.27,0.67,3.08,0.54,3.06,0.52,100,6,102,6,-0.2,0
10,3702,2002,43,1940,0.1,13,4.18,0.67,3.49,0.67,3.3,0.67,3.24,0.64,98,8,98,8,-0.2,0.1
10,3702,2002,43,1950,-0.4,13,3.88,0.56,3.14,0.56,2.9,0.5,2.87,0.48,102,7,102,7,-0.2,0
10,3702,2002,43,2000,-0.4,13,3.96,0.64,3.19,0.56,2.87,0.56,2.83,0.54,104,6,106,7,-0.2,0
10,3702,2002,43,2010,-0.4,13,4.09,0.59,3.39,0.54,3.12,0.59,3.12,0.52,111,6,115,7,-0.2,0.1
10,3702,2002,43,2020,-0.4,13,3.96,0.62,3.27,0.62,2.75,0.64,2.94,0.54,115,6,123,7,-0.4,0.1
10,3702,2002,43,2030,-0.8,13,3.85,0.54,3.04,0.7,2.63,0.64,2.93,0.54,119,6,128,8,-0.4,0.1
10,3702,2002,43,2040,-0.8,13,4.02,0.38,3.23,0.45,2.53,0.59,2.98,0.44,121,4,130,5,-0.6,0.1
10,3702,2002,43,2050,-0.8,13,3.86,0.44,2.67,0.56,2.44,0.48,2.87,0.42,129,6,141,8,-0.6,0.1
10,3702,2002,43,2100,-0.8,13,3.34,0.44,2.27,0.45,2.53,0.44,2.67,0.42,137,7,151,8,-0.9,0
10,3702,2002,43,2110,-1.2,13,3.37,0.5,2.37,0.5,2.54,0.5,2.78,0.44,136,7,146,8,-0.9,0
10,3702,2002,43,2120,-1.2,13,3.53,0.56,2.74,0.64,2.5,0.59,2.87,0.52,124,9,132,8,-0.6,0.1
10,3702,2002,43,2130,-1.2,12.9,4.63,0.56,3.87,0.56,3.53,0.59,3.6,0.5,118,5,122,5,-0.6,0.1
10,3702,2002,43,2140,-1.2,12.9,4.36,0.67,3.38,0.8,3.2,0.59,3.54,0.54,129,8,139,12,-0.9,0.1
10,3702,2002,43,2150,-1.2,12.9,3.29,0.42,2.62,0.4,2.91,0.42,2.91,0.4,143,5,159,6,-1.1,0.1
10,3702,2002,43,2200,-1.2,12.9,3.83,0.5,2.85,0.48,3.15,0.44,3.34,0.35,138,6,147,6,-0.9,0.1
10,3702,2002,43,2210,-1.6,12.9,3.66,0.42,2.92,0.44,3.26,0.38,3.26,0.37,141,5,154,3,-0.9,0.1
10,3702,2002,43,2220,-1.6,12.9,3.49,0.38,2.74,0.44,3.07,0.4,3.15,0.4,141,5,151,4,-1.1,0.1
10,3702,2002,43,2230,-1.6,12.9,2.92,0.42,2.61,0.38,2.81,0.37,2.79,0.37,149,7,162,7,-0.9,0.1
10,3702,2002,43,2240,-1.6,12.9,3.05,0.42,2.85,0.42,2.92,0.4,2.91,0.4,156,6,169,6,-0.9,0
10,3702,2002,43,2250,-1.6,12.9,3.34,0.54,3.01,0.52,3.1,0.62,3.1,0.62,151,7,162,9,-0.9,0
10,3702,2002,43,2300,-1.6,12.9,3.65,0.44,3.34,0.38,3.58,0.42,3.57,0.44,151,4,159,6,-0.9,0.1
10,3702,2002,43,2310,-2.1,12.9,3.6,0.38,3.39,0.32,3.43,0.38,3.42,0.37,152,3,164,5,-0.9,0
10,3702,2002,43,2320,-2.1,12.9,3.64,0.38,3.43,0.4,3.43,0.42,3.39,0.42,153,4,165,6,-0.9,0.1
10,3702,2002,43,2330,-2.1,12.9,3.55,0.35,3.24,0.38,3.05,0.42,3.03,0.4,157,4,174,6,-0.9,0
10,3702,2002,43,2340,-2.1,12.9,3.79,0.4,3.39,0.37,3.23,0.42,3.2,0.42,151,3,166,8,-0.9,0.1
10,3702,2002,43,2350,-2.1,12.9,4.19,0.37,3.62,0.38,3.73,0.42,3.71,0.42,148,2,158,4,-0.9,0
10,3702,2002,43,2400,-2.1,12.9,4.14,0.4,3.7,0.4,3.6,0.4,3.58,0.4,151,2,163,6,-0.9,0.1
10,3702,2002,44,10,-2.1,12.9,4.69,0.37,4.08,0.31,3.88,0.4,3.85,0.42,147,2,161,5,-1.1,0.1
10,3702,2002,44,20,-2.5,12.9,4.78,0.34,4.2,0.32,4.25,0.32,4.22,0.32,148,2,156,3,-1.3,0.1
10,3702,2002,44,30,-2.5,12.9,4.62,0.4,4.11,0.35,4.08,0.37,4.03,0.37,152,3,159,5,-1.3,0
10,3702,2002,44,40,-2.5,12.9,4.56,0.45,4,0.52,3.64,0.56,3.62,0.56,156,4,168,7,-1.6,0.1
10,3702,2002,44,50,-2.5,12.9,4.35,0.45,3.7,0.52,3.34,0.59,3.31,0.56,158,6,173,9,-1.3,0.1
10,3702,2002,44,100,-2.5,12.9,4.36,0.45,3.86,0.5,3.71,0.48,3.67,0.48,162,7,179,8,-1.3,0.1
10,3702,2002,44,110,-2.5,12.9,4.45,0.45,3.89,0.48,3.76,0.48,3.71,0.5,164,5,184,5,-1.3,0.1
10,3702,2002,44,120,-2.5,12.9,4.38,0.44,4.03,0.5,3.81,0.5,3.79,0.5,156,5,172,8,-1.1,0.1
10,3702,2002,44,130,-2.5,12.9,4.63,0.5,4.24,0.48,4.24,0.54,4.21,0.54,152,4,162,7,-1.1,0.1
10,3702,2002,44,140,-2.5,12.9,4.6,0.42,4.38,0.4,4.24,0.44,4.2,0.42,156,4,166,6,-1.3,0.1
10,3702,2002,44,150,-2.5,12.9,4.87,0.38,4.61,0.4,4.56,0.42,4.51,0.42,155,3,164,5,-1.3,0
10,3702,2002,44,200,-2.5,12.9,4.93,0.4,4.75,0.44,4.6,0.42,4.55,0.42,158,4,170,6,-1.6,0.1
10,3702,2002,44,210,-2.5,12.9,4.82,0.42,4.55,0.5,4.3,0.45,4.24,0.44,156,3,171,6,-1.8,0
10,3702,2002,44,220,-2.5,12.9,4.38,0.48,3.95,0.5,3.74,0.45,3.71,0.45,159,6,179,8,-1.6,0.1
10,3702,2002,44,230,-2.5,12.9,3.42,0.42,3.15,0.42,3.3,0.37,3.23,0.37,179,7,198,5,-1.8,0.1
10,3702,2002,44,240,-2.5,12.9,3.49,0.48,3.19,0.44,3.24,0.4,3.21,0.4,169,10,183,10,-1.3,0.2
10,3702,2002,44,250,-2.9,12.9,3.49,0.38,3.16,0.42,3.13,0.4,3.09,0.4,166,7,179,6,-1.1,0
10,3702,2002,44,300,-2.9,12.9,3.51,0.37,3.17,0.38,3.23,0.37,3.17,0.37,166,6,183,5,-0.9,0.1
10,3702,2002,44,310,-2.9,12.9,3.41,0.4,3.07,0.42,3.09,0.4,3.06,0.4,166,7,182,5,-0.9,0
10,3702,2002,44,320,-2.9,12.9,3.53,0.4,3.23,0.38,3.19,0.38,3.16,0.38,168,7,184,6,-0.9,0.1
10,3702,2002,44,330,-2.9,12.9,3.56,0.37,3.34,0.35,3.34,0.34,3.33,0.32,161,5,173,5,-0.6,0.1
10,3702,2002,44,340,-2.5,12.6,3.62,0.37,3.42,0.4,3.55,0.34,3.53,0.34,165,6,175,7,-0.9,0.1
10,3702,2002,44,350,-2.5,12.7,3.3,0.35,3.02,0.38,3.23,0.35,3.2,0.35,166,6,181,6,-1.1,0
10,3702,2002,44,400,-2.5,12.7,3.26,0.4,2.92,0.42,2.91,0.4,2.88,0.42,162,6,178,7,-1.1,0
10,3702,2002,44,410,-2.5,12.7,2.91,0.44,2.64,0.45,2.75,0.42,2.72,0.42,166,7,183,6,-0.9,0.1
10,3702,2002,44,420,-2.5,12.7,2.29,0.4,2.04,0.44,2.22,0.4,2.2,0.4,173,7,191,5,-0.9,0
10,3702,2002,44,430,-2.9,12.7,1.79,0.54,1.56,0.45,1.91,0.32,1.89,0.32,178,10,194,11,-0.6,0.1
10,3702,2002,44,440,-2.9,12.7,1.37,0.38,0.93,0.5,1.39,0.4,1.4,0.38,187,7,198,3,-0.4,0.1
10,3702,2002,44,450,-2.5,12.7,0.82,0.48,0.58,0.37,1.02,0.44,1.01,0.45,180,10,195,1,-0.2,0
10,3702,2002,44,500,-2.5,12.7,0.42,0.22,0.35,0,0.39,0.18,0.37,0.13,166,8,195,0,-0.2,0
10,3702,2002,44,510,-2.5,12.7,0.35,0,0.35,0,0.35,0,0.35,0,148,1,194,0,-0.4,0.1
10,3702,2002,44,520,-2.5,12.7,0.35,0,0.36,0.1,0.69,0.5,0.58,0.38,81,69,254,49,-0.9,0.3
10,3702,2002,44,530,-2.5,12.7,1.07,0.64,0.4,0.19,0.5,0.31,0.62,0.38,139,6,242,56,-1.3,0.1
10,3702,2002,44,540,-2.5,12.7,0.57,0.42,0.35,0,0.37,0.13,0.43,0.24,148,6,186,17,-1.3,0.1
10,3702,2002,44,550,-2.5,12.7,0.63,0.42,0.86,0.62,1.67,0.59,1.6,0.76,18,98,278,25,-1.1,0.1
10,3702,2002,44,600,-2.5,12.7,2.04,1.23,2.28,1.23,2.77,0.87,2.84,0.95,300,4,296,2,-1.6,0.3
10,3702,2002,44,610,-2.9,12.7,2.47,0.54,2.47,0.54,2.81,0.45,2.9,0.48,306,2,298,0,-1.8,0.2
10,3702,2002,44,620,-2.9,12.7,2.38,0.37,2.46,0.37,2.77,0.29,2.85,0.35,306,6,298,0,-1.6,0.1
10,3702,2002,44,630,-2.9,12.7,2.3,0.4,2.39,0.4,2.67,0.28,2.67,0.45,310,5,301,3,-1.6,0.1
10,3702,2002,44,640,-2.9,12.7,2.18,0.42,2.32,0.42,2.78,0.35,2.81,0.42,306,4,298,4,-1.3,0.1
10,3702,2002,44,650,-2.9,12.7,2.12,0.5,2.19,0.5,2.55,0.44,2.63,0.45,304,3,295,0,-1.3,0.1
10,3702,2002,44,700,-2.9,12.7,0.52,0.38,0.51,0.37,0.95,0.54,0.94,0.56,275,20,295,0,-0.9,0.1
10,3702,2002,44,710,-2.9,12.7,1.3,1.08,1.21,1.04,1.49,1.04,1.5,1.08,266,32,295,2,-1.1,0.2
10,3702,2002,44,720,-2.9,12.7,2.98,0.59,2.93,0.52,3.21,0.48,3.26,0.54,300,6,295,5,-1.6,0.1
10,3702,2002,44,730,-2.9,12.8,2.2,0.42,2.09,0.44,2.32,0.42,2.33,0.42,281,18,280,8,-1.8,0.1
10,3702,2002,44,740,-2.9,12.9,2.92,0.45,2.69,0.45,2.83,0.4,2.88,0.4,272,18,268,13,-2,0.1
10,3702,2002,44,750,-2.9,13.6,3.51,0.59,3.31,0.59,3.44,0.62,3.52,0.64,290,6,284,5,-1.3,0.3
10,3702,2002,44,800,-2.9,13.6,4.36,0.45,4.37,0.4,4.54,0.4,4.7,0.42,302,4,294,3,-0.6,0.1
10,3702,2002,44,810,-2.9,13.6,3.39,0.48,3.46,0.44,3.68,0.42,3.75,0.44,295,5,287,4,-0.4,0.1
10,3702,2002,44,820,-2.5,13.6,4.04,0.59,4.13,0.54,4.2,0.52,4.29,0.52,291,4,287,4,-0.2,0.1
10,3702,2002,44,830,-2.1,13.6,3.07,0.4,3.15,0.4,3.15,0.44,3.18,0.44,275,3,270,4,0.1,0.1
10,3702,2002,44,840,-1.6,13.6,2.47,0.42,2.45,0.48,2.54,0.44,2.56,0.45,271,11,259,10,0.5,0.1
10,3702,2002,44,850,-1.2,13.6,2.92,0.45,2.87,0.44,2.91,0.44,2.97,0.44,281,6,277,6,0.8,0.1
10,3702,2002,44,900,-0.8,13.6,2.98,0.5,2.89,0.5,2.99,0.5,3.03,0.5,282,10,278,10,0.8,0.1
10,3702,2002,44,910,-0.4,13.6,2.96,0.44,2.91,0.45,2.99,0.45,3.04,0.44,272,10,267,9,1,0.1
10,3702,2002,44,920,0.1,13.6,3.57,0.48,3.53,0.54,3.64,0.5,3.71,0.48,283,5,278,6,1.2,0.1
10,3702,2002,44,930,0.5,13.6,3.49,0.45,3.51,0.45,3.57,0.48,3.62,0.5,278,6,275,9,1.2,0.1
10,3702,2002,44,940,0.9,13.6,3.34,0.54,3.34,0.54,3.42,0.52,3.46,0.54,286,7,283,8,1.2,0
10,3702,2002,44,950,1.4,13.6,3.42,0.44,3.3,0.52,3.34,0.54,3.39,0.56,269,14,266,15,1.5,0.1
10,3702,2002,44,1000,1.8,13.6,4.36,0.73,4.31,0.76,4.29,0.76,4.35,0.76,262,12,259,12,2,0.2
10,3702,2002,44,1010,2.2,13.6,3.92,0.54,3.84,0.59,3.81,0.59,3.84,0.64,263,17,262,17,2.2,0.1
10,3702,2002,44,1020,2.7,13.6,5.16,0.7,5.19,0.67,5.26,0.64,5.33,0.73,293,7,293,7,2.2,0.2
10,3702,2002,44,1030,3.1,13.7,3.99,0.64,3.82,0.64,3.74,0.7,3.83,0.73,276,13,277,9,2,0.2
10,3702,2002,44,1040,3.5,13.7,3.62,0.7,3.6,0.7,3.73,0.7,3.75,0.73,278,13,284,13,2.9,0.2
10,3702,2002,44,1050,3.5,13.7,3.34,0.67,3.27,0.7,3.3,0.73,3.15,0.73,284,21,287,21,3.2,0.1
10,3702,2002,44,1100,4,13.7,3.97,0.7,3.85,0.7,3.97,0.73,4.04,0.76,250,10,242,11,3.9,0.2
10,3702,2002,44,1110,4.4,13.7,3.73,0.52,3.66,0.5,3.73,0.52,3.81,0.5,259,9,251,8,4.1,0.1
10,3702,2002,44,1120,4.8,13.7,4.39,0.99,4.32,0.99,4.37,0.99,4.45,1.04,277,8,272,8,4.9,0.2
10,3702,2002,44,1130,5.3,13.7,5.93,0.67,5.92,0.64,5.95,0.73,6.04,0.73,281,4,278,5,4.4,0.2
10,3702,2002,44,1140,5.7,13.7,5.89,0.5,5.81,0.48,5.77,0.54,5.86,0.54,277,5,275,6,4.4,0.1
10,3702,2002,44,1150,6.1,13.7,5.47,0.56,5.36,0.64,5.37,0.64,5.47,0.64,276,6,275,6,4.4,0.1
10,3702,2002,44,1200,6.1,13.7,5.4,0.7,5.36,0.7,5.28,0.7,5.37,0.73,275,6,275,7,4.6,0.1
10,3702,2002,44,1210,6.5,13.7,5.77,0.7,5.7,0.7,5.61,0.67,5.7,0.67,271,7,270,7,5.1,0.2
10,3702,2002,44,1220,6.5,13.7,5.07,0.73,4.98,0.73,4.93,0.7,4.94,0.73,255,12,252,16,5.9,0.2
10,3702,2002,44,1230,7,13.7,4.84,0.7,4.76,0.67,4.74,0.62,4.83,0.64,252,9,247,10,6.1,0.2
10,3702,2002,44,1240,7,13.7,5.45,0.7,5.41,0.73,5.47,0.73,5.57,0.76,248,7,243,7,6.4,0.1
10,3702,2002,44,1250,7.4,13.7,4.74,0.76,4.64,0.76,4.67,0.76,4.75,0.76,260,11,258,12,6.9,0.3
10,3702,2002,44,1300,7.8,13.7,6.54,0.87,6.32,0.83,6.19,0.91,6.34,0.99,289,10,290,9,7.1,0.1
10,3702,2002,44,1310,7.8,13.7,7.24,0.87,7.26,0.83,7.15,0.99,7.34,1.04,288,7,287,7,7.1,0.1
10,3702,2002,44,1320,8.3,13.7,7.19,0.8,7.13,0.8,7.17,0.8,7.3,0.8,278,6,278,7,7.1,0.2
10,3702,2002,44,1330,8.7,13.7,7.85,0.83,7.69,0.8,7.51,0.83,7.63,0.87,274,5,272,6,7.6,0.1
10,3702,2002,44,1340,8.7,13.7,7.83,0.91,7.65,0.87,7.63,0.83,7.75,0.83,276,5,275,6,7.9,0.2
10,3702,2002,44,1350,8.7,13.7,7.38,0.95,7.28,0.95,7.13,0.91,7.26,0.91,276,6,272,8,8.1,0.1
10,3702,2002,44,1400,9.1,13.7,7.49,1.13,7.38,1.13,7.3,1.13,7.41,1.18,276,5,274,6,7.9,0.1
10,3702,2002,44,1410,9.6,13.7,7.95,0.95,7.87,0.91,7.75,0.99,7.87,1.04,279,7,278,7,8.1,0.1
10,3702,2002,44,1420,9.6,13.7,8.8,1.08,8.57,1.08,8.37,1.04,8.53,1.04,277,8,275,9,7.6,0.2
10,3702,2002,44,1430,9.6,13.7,9.1,1.29,9.1,1.29,9.03,1.29,9.17,1.34,278,6,276,6,8.1,0.1
10,3702,2002,44,1440,9.6,13.7,8.66,0.99,8.59,0.95,8.57,0.95,8.64,0.99,281,7,279,7,8.4,0.1
10,3702,2002,44,1450,10,13.7,10.05,0.76,9.87,0.83,9.59,0.95,9.71,0.95,284,4,284,5,7.9,0.1
10,3702,2002,44,1500,10,13.7,9.81,0.67,9.66,0.76,9.49,0.87,9.64,0.87,283,5,280,5,7.9,0
10,3702,2002,44,1510,10,13.7,10.26,0.91,10.15,0.87,10.02,0.91,10.23,0.91,289,3,287,4,7.6,0.1
10,3702,2002,44,1520,10,13.7,10.87,0.87,10.59,0.91,10.31,1.08,10.56,1.13,290,3,288,4,7.4,0.1
10,3702,2002,44,1530,10,13.7,11.3,0.76,11.04,0.76,10.73,0.91,10.98,0.99,289,5,287,6,7.6,0.1
10,3702,2002,44,1540,9.6,13.7,11.04,0.87,10.87,0.87,10.67,0.99,10.9,1.04,288,4,287,4,7.4,0.1
10,3702,2002,44,1550,9.6,13.7,10.98,1.18,10.78,1.23,10.53,1.23,10.7,1.23,284,6,282,6,7.4,0
10,3702,2002,44,1600,9.6,13.7,10.9,1.13,10.67,1.04,10.5,1.04,10.67,1.04,281,4,278,5,7.1,0.2
10,3702,2002,44,1610,9.6,13.7,9.32,1.13,8.89,1.13,8.53,1.08,8.64,1.13,284,6,281,6,6.9,0.1
10,3702,2002,44,1620,9.1,13.7,10.18,1.4,9.69,1.34,9.29,1.34,9.56,1.4,292,5,289,6,6.6,0.1
10,3702,2002,44,1630,9.1,13.7,10.45,0.87,10.05,0.91,9.59,0.99,9.89,1.04,294,5,292,5,6.1,0.2
10,3702,2002,44,1640,8.7,13.7,10.87,1.13,10.37,1.13,10,1.23,10.26,1.18,291,5,289,5,5.9,0
10,3702,2002,44,1650,8.3,13.7,11.85,0.83,11.51,0.87,11.19,0.87,11.36,0.91,281,3,277,4,5.6,0.1
10,3702,2002,44,1700,8.3,13.3,10.39,0.91,10,0.91,9.39,0.99,9.54,0.99,287,4,281,5,4.9,0.2
10,3702,2002,44,1710,7.8,13.2,11.51,0.64,11.07,0.62,10.56,0.67,10.75,0.7,285,3,281,3,4.6,0.1
10,3702,2002,44,1720,7.4,13.1,11.42,0.64,10.98,0.67,10.42,0.73,10.59,0.73,282,2,278,3,4.1,0.1
10,3702,2002,44,1730,7,13.1,12.01,0.7,11.67,0.7,11.27,0.73,11.48,0.73,284,2,281,3,4.1,0
10,3702,2002,44,1740,6.5,13.1,13.03,0.87,12.66,0.8,12.33,0.76,12.52,0.8,287,2,285,3,3.9,0.1
10,3702,2002,44,1750,6.5,13.1,13.52,0.54,12.99,0.59,12.62,0.59,12.82,0.62,288,2,285,3,3.6,0.1
10,3702,2002,44,1800,6.1,13.1,13.59,0.64,13.03,0.64,12.59,0.73,12.86,0.73,289,3,287,3,3.6,0.1
10,3702,2002,44,1810,5.7,13.1,13.48,0.62,13.03,0.59,12.62,0.64,12.79,0.64,287,1,284,2,3.6,0.1
10,3702,2002,44,1820,5.7,13,14.29,0.54,13.66,0.56,13.1,0.67,13.38,0.7,289,2,287,3,3.6,0.1
10,3702,2002,44,1830,5.3,13,14.79,0.64,13.92,0.64,13.24,0.76,13.77,0.83,294,2,292,3,3.4,0
10,3702,2002,44,1840,4.8,13,15.35,0.64,14.36,0.64,13.66,0.76,14.29,0.83,295,2,292,3,3.4,0.1
10,3702,2002,44,1850,4.8,13,15.1,0.62,14.14,0.59,13.48,0.8,14.03,0.91,296,2,295,3,3.2,0.1
10,3702,2002,44,1900,4.4,13,14.21,0.76,13.38,0.76,12.72,0.83,13.27,0.95,297,2,295,3,2.9,0.1
10,3702,2002,44,1910,4.4,13,14.79,0.91,13.95,0.91,13.48,1.04,13.99,1.04,295,3,292,4,2.7,0.1
10,3702,2002,44,1920,4,13,14.91,0.76,14.18,0.8,13.52,0.95,13.88,0.99,291,2,289,3,2.7,0.1
10,3702,2002,44,1930,4,13,14.83,0.62,13.92,0.64,13.27,0.83,13.81,0.91,294,2,291,3,2.7,0.1
10,3702,2002,44,1940,4,13,15.31,0.62,14.44,0.64,13.92,0.76,14.36,0.76,292,2,289,3,2.7,0.1
10,3702,2002,44,1950,3.5,13,14.33,0.67,13.55,0.73,12.93,0.83,13.34,0.87,292,2,291,3,2.4,0
10,3702,2002,44,2000,3.5,13,13.52,0.54,12.72,0.62,12.13,0.76,12.49,0.8,292,2,289,3,2.4,0.1
10,3702,2002,44,2010,3.1,13,13.52,0.56,12.79,0.64,12.33,0.7,12.62,0.73,291,2,288,3,2.4,0
10,3702,2002,44,2020,3.1,13,13.52,0.76,12.89,0.76,12.46,0.76,12.69,0.76,289,2,286,2,2.4,0
10,3702,2002,44,2030,3.1,13,13.03,0.73,12.36,0.76,11.6,0.83,11.91,0.83,291,3,289,4,2.2,0
10,3702,2002,44,2040,3.1,13,12.52,0.76,11.98,0.76,11.36,0.87,11.54,0.91,289,3,287,4,2.4,0
10,3702,2002,44,2050,2.7,13,13.88,0.95,13.13,0.95,12.49,0.99,12.79,0.99,289,3,287,4,2.4,0.1
10,3702,2002,44,2100,2.7,13,13.45,0.83,12.82,0.83,12.17,0.91,12.43,0.91,287,3,285,4,2.4,0.1
10,3702,2002,44,2110,2.7,13,12.69,0.87,12.17,0.91,11.54,0.91,11.76,0.95,284,3,282,4,2.4,0.1
10,3702,2002,44,2120,2.7,12.9,12.36,0.91,12.04,0.87,11.73,0.91,11.98,0.95,284,4,282,4,2.4,0.1
10,3702,2002,44,2130,2.7,12.9,12.62,0.73,12.3,0.76,12.01,0.76,12.2,0.8,284,3,281,4,2.4,0.1
10,3702,2002,44,2140,2.2,12.9,13.03,0.76,12.69,0.76,12.36,0.76,12.62,0.8,286,3,284,3,2.4,0
10,3702,2002,44,2150,2.2,12.9,13.06,0.64,12.69,0.64,12.43,0.7,12.66,0.73,289,2,287,3,2.4,0.1
10,3702,2002,44,2200,2.2,12.9,13.52,0.7,13.03,0.76,12.49,0.91,12.79,0.95,290,2,288,3,2.2,0.1
10,3702,2002,44,2210,2.2,12.9,13.88,0.67,13.27,0.7,12.69,0.76,13.06,0.8,292,2,289,3,2.2,0
10,3702,2002,44,2220,2.2,12.9,13.55,0.76,12.99,0.76,12.59,0.76,12.99,0.8,292,2,290,3,2.2,0.1
10,3702,2002,44,2230,2.2,12.9,12.86,0.7,12.26,0.67,11.88,0.7,12.17,0.73,292,2,289,3,2.2,0
10,3702,2002,44,2240,2.2,12.9,12.66,0.54,12.1,0.54,11.54,0.64,11.85,0.64,292,2,289,3,2,0.1
10,3702,2002,44,2250,1.8,12.9,12.33,0.59,11.73,0.62,11.19,0.67,11.54,0.7,293,2,291,2,2,0.1
10,3702,2002,44,2300,1.8,12.9,11.76,0.59,11.16,0.59,10.67,0.62,10.98,0.64,292,2,289,2,1.7,0
10,3702,2002,44,2310,1.8,12.9,11.24,0.48,10.78,0.48,10.37,0.52,10.56,0.54,289,2,286,2,1.7,0.1
10,3702,2002,44,2320,1.8,12.9,10.75,0.45,10.34,0.48,9.94,0.5,10.13,0.5,288,1,284,2,1.5,0.1
10,3702,2002,44,2330,1.8,12.9,10.42,0.44,10.1,0.44,9.81,0.5,10.02,0.48,288,1,284,2,1.7,0.1
10,3702,2002,44,2340,1.4,12.9,9.92,0.4,9.61,0.4,9.27,0.48,9.44,0.5,286,2,281,2,1.7,0
10,3702,2002,44,2350,1.4,12.9,9.81,0.44,9.51,0.42,9.22,0.45,9.39,0.45,288,2,283,2,2.2,0.1
10,3702,2002,44,2400,1.4,12.9,9.24,0.52,8.96,0.54,8.73,0.59,8.91,0.59,289,2,284,2,2.2,0.1
10,3702,2002,45,10,1.4,12.9,8.71,0.59,8.39,0.62,8.16,0.62,8.31,0.62,294,2,287,2,2.2,0.1
10,3702,2002,45,20,1.4,12.9,8.12,0.44,7.73,0.45,7.59,0.45,7.77,0.48,294,2,287,1,2,0.1
10,3702,2002,45,30,1.4,12.9,8.24,0.48,7.95,0.35,7.79,0.38,7.99,0.38,297,2,289,1,2,0.1
10,3702,2002,45,40,1.4,12.9,8.01,0.38,7.75,0.48,7.65,0.48,7.79,0.45,296,3,287,2,2,0.1
10,3702,2002,45,50,1.4,12.9,8.1,0.62,8.1,0.52,8.1,0.5,8.24,0.5,291,3,282,3,2,0.1
10,3702,2002,45,100,1.4,12.9,7.95,0.56,7.87,0.56,7.85,0.59,7.99,0.62,288,5,281,4,2.2,0.1
10,3702,2002,45,110,1.4,12.9,6.85,0.73,6.92,0.73,6.93,0.73,7.04,0.76,289,5,281,3,2.2,0.1
10,3702,2002,45,120,1.4,12.9,6.26,0.64,6.36,0.56,6.4,0.59,6.5,0.59,294,3,284,2,2.2,0.1
10,3702,2002,45,130,1.4,12.9,5.51,0.7,5.71,0.59,5.93,0.45,6.04,0.48,297,4,287,2,2.2,0.1
10,3702,2002,45,140,1.4,12.9,5.19,0.67,5.32,0.54,5.58,0.5,5.67,0.5,295,6,285,3,2.2,0.1
10,3702,2002,45,150,0.9,12.9,4.65,0.67,4.75,0.64,5.08,0.54,5.15,0.54,295,6,284,5,2.2,0.1
10,3702,2002,45,200,0.9,12.9,4.83,0.59,5.03,0.54,5.4,0.44,5.47,0.42,291,5,283,3,2.2,0.1
10,3702,2002,45,210,0.9,12.9,4.53,0.56,4.75,0.52,5.26,0.45,5.35,0.44,294,5,284,2,2.2,0
10,3702,2002,45,220,0.9,12.9,4.42,0.64,4.81,0.5,5.33,0.42,5.4,0.42,291,5,284,3,2.2,0.1
10,3702,2002,45,230,0.9,12.9,4.54,0.62,4.74,0.44,5.01,0.42,5.07,0.4,293,6,286,3,2.2,0.1
10,3702,2002,45,240,0.9,12.9,5.21,0.4,5.03,0.34,4.99,0.34,5.11,0.38,293,3,289,2,2,0.1
10,3702,2002,45,250,0.9,12.9,5.26,0.4,4.93,0.4,4.89,0.42,5.06,0.42,296,2,292,2,1.7,0.1
10,3702,2002,45,300,0.9,12.9,5.06,0.37,4.72,0.38,4.72,0.37,4.89,0.37,297,1,295,2,1.5,0.1
10,3702,2002,45,310,0.9,12.9,4.81,0.45,4.45,0.45,4.37,0.44,4.52,0.44,297,2,293,4,1.2,0.1
10,3702,2002,45,320,0.9,12.9,4.77,0.4,4.48,0.42,4.51,0.42,4.65,0.4,298,2,294,2,1.2,0.2
10,3702,2002,45,330,0.5,12.9,4.24,0.31,3.95,0.37,3.98,0.35,4.13,0.34,301,2,297,2,1.5,0.1
10,3702,2002,45,340,0.9,12.6,4.11,0.27,3.71,0.38,3.71,0.38,3.39,0.48,309,1,305,1,1.7,0.1
10,3702,2002,45,350,0.9,12.7,3.98,0.44,3.54,0.4,3.47,0.4,3.46,0.54,306,3,305,1,2,0.1
10,3702,2002,45,400,0.5,12.7,4.33,0.32,3.95,0.37,3.88,0.38,3.88,0.52,304,4,302,2,1.7,0.1
